timestamp,item_id,target_value
2017-08-18,WEAT,6.61
2017-08-19,WEAT,6.61
2017-08-20,WEAT,6.61
2017-08-21,WEAT,6.51
2017-08-22,WEAT,6.42
2017-08-23,WEAT,6.42
2017-08-24,WEAT,6.48
2017-08-25,WEAT,6.48
2017-08-26,WEAT,6.48
2017-08-27,WEAT,6.48
2017-08-28,WEAT,6.4
2017-08-29,WEAT,6.43
2017-08-30,WEAT,6.4
2017-08-31,WEAT,6.46
2017-09-01,WEAT,6.51
2017-09-02,WEAT,6.51
2017-09-03,WEAT,6.51
2017-09-04,WEAT,6.51
2017-09-05,WEAT,6.5886
2017-09-06,WEAT,6.6
2017-09-07,WEAT,6.47
2017-09-08,WEAT,6.49
2017-09-09,WEAT,6.49
2017-09-10,WEAT,6.49
2017-09-11,WEAT,6.43
2017-09-12,WEAT,6.54
2017-09-13,WEAT,6.54
2017-09-14,WEAT,6.51
2017-09-15,WEAT,6.5799
2017-09-16,WEAT,6.5799
2017-09-17,WEAT,6.5799
2017-09-18,WEAT,6.54
2017-09-19,WEAT,6.54
2017-09-20,WEAT,6.63
2017-09-21,WEAT,6.64
2017-09-22,WEAT,6.62
2017-09-23,WEAT,6.62
2017-09-24,WEAT,6.62
2017-09-25,WEAT,6.64
2017-09-26,WEAT,6.66
2017-09-27,WEAT,6.74
2017-09-28,WEAT,6.67
2017-09-29,WEAT,6.58
2017-09-30,WEAT,6.58
2017-10-01,WEAT,6.58
2017-10-02,WEAT,6.54
2017-10-03,WEAT,6.55
2017-10-04,WEAT,6.49
2017-10-05,WEAT,6.49
2017-10-06,WEAT,6.53
2017-10-07,WEAT,6.53
2017-10-08,WEAT,6.53
2017-10-09,WEAT,6.45
2017-10-10,WEAT,6.42
2017-10-11,WEAT,6.38
2017-10-12,WEAT,6.34
2017-10-13,WEAT,6.48
2017-10-14,WEAT,6.48
2017-10-15,WEAT,6.48
2017-10-16,WEAT,6.42
2017-10-17,WEAT,6.41
2017-10-18,WEAT,6.36
2017-10-19,WEAT,6.39
2017-10-20,WEAT,6.3
2017-10-21,WEAT,6.3
2017-10-22,WEAT,6.3
2017-10-23,WEAT,6.42
2017-10-24,WEAT,6.44
2017-10-25,WEAT,6.41
2017-10-26,WEAT,6.36
2017-10-27,WEAT,6.3
2017-10-28,WEAT,6.3
2017-10-29,WEAT,6.3
2017-10-30,WEAT,6.27
2017-10-31,WEAT,6.2
2017-11-01,WEAT,6.18
2017-11-02,WEAT,6.29
2017-11-03,WEAT,6.28
2017-11-04,WEAT,6.28
2017-11-05,WEAT,6.28
2017-11-06,WEAT,6.32
2017-11-07,WEAT,6.29
2017-11-08,WEAT,6.26
2017-11-09,WEAT,6.25
2017-11-10,WEAT,6.29
2017-11-11,WEAT,6.29
2017-11-12,WEAT,6.29
2017-11-13,WEAT,6.23
2017-11-14,WEAT,6.25
2017-11-15,WEAT,6.2
2017-11-16,WEAT,6.16
2017-11-17,WEAT,6.23
2017-11-18,WEAT,6.23
2017-11-19,WEAT,6.23
2017-11-20,WEAT,6.16
2017-11-21,WEAT,6.2
2017-11-22,WEAT,6.2
2017-11-23,WEAT,6.2
2017-11-24,WEAT,6.12
2017-11-25,WEAT,6.12
2017-11-26,WEAT,6.12
2017-11-27,WEAT,6.0508
2017-11-28,WEAT,6.03
2017-11-29,WEAT,6.1
2017-11-30,WEAT,6.0885
2017-12-01,WEAT,6.17
2017-12-02,WEAT,6.17
2017-12-03,WEAT,6.17
2017-12-04,WEAT,6.09
2017-12-05,WEAT,6.1
2017-12-06,WEAT,6.01
2017-12-07,WEAT,5.97
2017-12-08,WEAT,5.92
2017-12-09,WEAT,5.92
2017-12-10,WEAT,5.92
2017-12-11,WEAT,5.85
2017-12-12,WEAT,5.81
2017-12-13,WEAT,5.8699
2017-12-14,WEAT,5.899
2017-12-15,WEAT,5.8899
2017-12-16,WEAT,5.8899
2017-12-17,WEAT,5.8899
2017-12-18,WEAT,5.9
2017-12-19,WEAT,5.91
2017-12-20,WEAT,5.94
2017-12-21,WEAT,5.96
2017-12-22,WEAT,5.9399
2017-12-23,WEAT,5.9399
2017-12-24,WEAT,5.9399
2017-12-25,WEAT,5.9399
2017-12-26,WEAT,5.93
2017-12-27,WEAT,5.98
2017-12-28,WEAT,6
2017-12-29,WEAT,6
2017-12-30,WEAT,6
2017-12-31,WEAT,6
2018-01-01,WEAT,6
2018-01-02,WEAT,6.08
2018-01-03,WEAT,6.09
2018-01-04,WEAT,6.07
2018-01-05,WEAT,6.02
2018-01-06,WEAT,6.02
2018-01-07,WEAT,6.02
2018-01-08,WEAT,5.9999
2018-01-09,WEAT,6.06
2018-01-10,WEAT,6.11
2018-01-11,WEAT,6.08
2018-01-12,WEAT,5.9205
2018-01-13,WEAT,5.9205
2018-01-14,WEAT,5.9205
2018-01-15,WEAT,5.9205
2018-01-16,WEAT,5.88
2018-01-17,WEAT,5.9467
2018-01-18,WEAT,5.99
2018-01-19,WEAT,5.97
2018-01-20,WEAT,5.97
2018-01-21,WEAT,5.97
2018-01-22,WEAT,5.99
2018-01-23,WEAT,5.94
2018-01-24,WEAT,6.07
2018-01-25,WEAT,6.08
2018-01-26,WEAT,6.18
2018-01-27,WEAT,6.18
2018-01-28,WEAT,6.18
2018-01-29,WEAT,6.2788
2018-01-30,WEAT,6.42
2018-01-31,WEAT,6.32
2018-02-01,WEAT,6.31
2018-02-02,WEAT,6.25
2018-02-03,WEAT,6.25
2018-02-04,WEAT,6.25
2018-02-05,WEAT,6.19
2018-02-06,WEAT,6.27
2018-02-07,WEAT,6.44
2018-02-08,WEAT,6.37
2018-02-09,WEAT,6.27
2018-02-10,WEAT,6.27
2018-02-11,WEAT,6.27
2018-02-12,WEAT,6.465
2018-02-13,WEAT,6.45
2018-02-14,WEAT,6.39
2018-02-15,WEAT,6.47
2018-02-16,WEAT,6.43
2018-02-17,WEAT,6.43
2018-02-18,WEAT,6.43
2018-02-19,WEAT,6.43
2018-02-20,WEAT,6.32
2018-02-21,WEAT,6.27
2018-02-22,WEAT,6.34
2018-02-23,WEAT,6.33
2018-02-24,WEAT,6.33
2018-02-25,WEAT,6.33
2018-02-26,WEAT,6.47
2018-02-27,WEAT,6.51
2018-02-28,WEAT,6.67
2018-03-01,WEAT,6.98
2018-03-02,WEAT,6.78
2018-03-03,WEAT,6.78
2018-03-04,WEAT,6.78
2018-03-05,WEAT,6.89
2018-03-06,WEAT,6.86
2018-03-07,WEAT,6.78
2018-03-08,WEAT,6.8
2018-03-09,WEAT,6.67
2018-03-10,WEAT,6.67
2018-03-11,WEAT,6.67
2018-03-12,WEAT,6.68
2018-03-13,WEAT,6.64
2018-03-14,WEAT,6.6601
2018-03-15,WEAT,6.54
2018-03-16,WEAT,6.39
2018-03-17,WEAT,6.39
2018-03-18,WEAT,6.39
2018-03-19,WEAT,6.2
2018-03-20,WEAT,6.19
2018-03-21,WEAT,6.22
2018-03-22,WEAT,6.24
2018-03-23,WEAT,6.28
2018-03-24,WEAT,6.28
2018-03-25,WEAT,6.28
2018-03-26,WEAT,6.24
2018-03-27,WEAT,6.15
2018-03-28,WEAT,6.13
2018-03-29,WEAT,6.2
2018-03-30,WEAT,6.2
2018-03-31,WEAT,6.2
2018-04-01,WEAT,6.2
2018-04-02,WEAT,6.1475
2018-04-03,WEAT,6.2402
2018-04-04,WEAT,6.23
2018-04-05,WEAT,6.31
2018-04-06,WEAT,6.42
2018-04-07,WEAT,6.42
2018-04-08,WEAT,6.42
2018-04-09,WEAT,6.66
2018-04-10,WEAT,6.67
2018-04-11,WEAT,6.64
2018-04-12,WEAT,6.59
2018-04-13,WEAT,6.4899
2018-04-14,WEAT,6.4899
2018-04-15,WEAT,6.4899
2018-04-16,WEAT,6.35
2018-04-17,WEAT,6.35
2018-04-18,WEAT,6.46
2018-04-19,WEAT,6.48
2018-04-20,WEAT,6.32
2018-04-21,WEAT,6.32
2018-04-22,WEAT,6.32
2018-04-23,WEAT,6.28
2018-04-24,WEAT,6.38
2018-04-25,WEAT,6.55
2018-04-26,WEAT,6.45
2018-04-27,WEAT,6.58
2018-04-28,WEAT,6.58
2018-04-29,WEAT,6.58
2018-04-30,WEAT,6.72
2018-05-01,WEAT,6.9368
2018-05-02,WEAT,6.91
2018-05-03,WEAT,7.0363
2018-05-04,WEAT,6.88
2018-05-05,WEAT,6.88
2018-05-06,WEAT,6.88
2018-05-07,WEAT,6.73
2018-05-08,WEAT,6.8
2018-05-09,WEAT,6.73
2018-05-10,WEAT,6.69
2018-05-11,WEAT,6.58
2018-05-12,WEAT,6.58
2018-05-13,WEAT,6.58
2018-05-14,WEAT,6.51
2018-05-15,WEAT,6.53
2018-05-16,WEAT,6.53
2018-05-17,WEAT,6.56
2018-05-18,WEAT,6.8
2018-05-19,WEAT,6.8
2018-05-20,WEAT,6.8
2018-05-21,WEAT,6.72
2018-05-22,WEAT,6.84
2018-05-23,WEAT,6.9499
2018-05-24,WEAT,6.93
2018-05-25,WEAT,7.06
2018-05-26,WEAT,7.06
2018-05-27,WEAT,7.06
2018-05-28,WEAT,7.06
2018-05-29,WEAT,7
2018-05-30,WEAT,6.84
2018-05-31,WEAT,6.86
2018-06-01,WEAT,6.86
2018-06-02,WEAT,6.86
2018-06-03,WEAT,6.86
2018-06-04,WEAT,6.7
2018-06-05,WEAT,6.74
2018-06-06,WEAT,6.87
2018-06-07,WEAT,6.92
2018-06-08,WEAT,6.86
2018-06-09,WEAT,6.86
2018-06-10,WEAT,6.86
2018-06-11,WEAT,6.79
2018-06-12,WEAT,7.01
2018-06-13,WEAT,6.81
2018-06-14,WEAT,6.64
2018-06-15,WEAT,6.57
2018-06-16,WEAT,6.57
2018-06-17,WEAT,6.57
2018-06-18,WEAT,6.43
2018-06-19,WEAT,6.31
2018-06-20,WEAT,6.38
2018-06-21,WEAT,6.446
2018-06-22,WEAT,6.41
2018-06-23,WEAT,6.41
2018-06-24,WEAT,6.41
2018-06-25,WEAT,6.28
2018-06-26,WEAT,6.19
2018-06-27,WEAT,6.22
2018-06-28,WEAT,6.16
2018-06-29,WEAT,6.38
2018-06-30,WEAT,6.38
2018-07-01,WEAT,6.38
2018-07-02,WEAT,6.13
2018-07-03,WEAT,6.25
2018-07-04,WEAT,6.25
2018-07-05,WEAT,6.38
2018-07-06,WEAT,6.52
2018-07-07,WEAT,6.52
2018-07-08,WEAT,6.52
2018-07-09,WEAT,6.46
2018-07-10,WEAT,6.2701
2018-07-11,WEAT,6.07
2018-07-12,WEAT,6.17
2018-07-13,WEAT,6.28
2018-07-14,WEAT,6.28
2018-07-15,WEAT,6.28
2018-07-16,WEAT,6.19
2018-07-17,WEAT,6.27
2018-07-18,WEAT,6.27
2018-07-19,WEAT,6.3701
2018-07-20,WEAT,6.52
2018-07-21,WEAT,6.52
2018-07-22,WEAT,6.52
2018-07-23,WEAT,6.51
2018-07-24,WEAT,6.48
2018-07-25,WEAT,6.81
2018-07-26,WEAT,6.73
2018-07-27,WEAT,6.68
2018-07-28,WEAT,6.68
2018-07-29,WEAT,6.68
2018-07-30,WEAT,6.85
2018-07-31,WEAT,6.94
2018-08-01,WEAT,7
2018-08-02,WEAT,7.035
2018-08-03,WEAT,7.03
2018-08-04,WEAT,7.03
2018-08-05,WEAT,7.03
2018-08-06,WEAT,7.18
2018-08-07,WEAT,7.1
2018-08-08,WEAT,7.155
2018-08-09,WEAT,7.08
2018-08-10,WEAT,6.9199
2018-08-11,WEAT,6.9199
2018-08-12,WEAT,6.9199
2018-08-13,WEAT,6.76
2018-08-14,WEAT,6.83
2018-08-15,WEAT,6.7499
2018-08-16,WEAT,6.857
2018-08-17,WEAT,7.05
2018-08-18,WEAT,7.05
2018-08-19,WEAT,7.05
2018-08-20,WEAT,6.87
2018-08-21,WEAT,6.68
2018-08-22,WEAT,6.69
2018-08-23,WEAT,6.66
2018-08-24,WEAT,6.55
2018-08-25,WEAT,6.55
2018-08-26,WEAT,6.55
2018-08-27,WEAT,6.43
2018-08-28,WEAT,6.429
2018-08-29,WEAT,6.6
2018-08-30,WEAT,6.54
2018-08-31,WEAT,6.67
2018-09-01,WEAT,6.67
2018-09-02,WEAT,6.67
2018-09-03,WEAT,6.67
2018-09-04,WEAT,6.51
2018-09-05,WEAT,6.44
2018-09-06,WEAT,6.34
2018-09-07,WEAT,6.3
2018-09-08,WEAT,6.3
2018-09-09,WEAT,6.3
2018-09-10,WEAT,6.5
2018-09-11,WEAT,6.37
2018-09-12,WEAT,6.2601
2018-09-13,WEAT,6.18
2018-09-14,WEAT,6.32
2018-09-15,WEAT,6.32
2018-09-16,WEAT,6.32
2018-09-17,WEAT,6.25
2018-09-18,WEAT,6.2899
2018-09-19,WEAT,6.39
2018-09-20,WEAT,6.39
2018-09-21,WEAT,6.4
2018-09-22,WEAT,6.4
2018-09-23,WEAT,6.4
2018-09-24,WEAT,6.425
2018-09-25,WEAT,6.37
2018-09-26,WEAT,6.34
2018-09-27,WEAT,6.275
2018-09-28,WEAT,6.25
2018-09-29,WEAT,6.25
2018-09-30,WEAT,6.25
2018-10-01,WEAT,6.28
2018-10-02,WEAT,6.4
2018-10-03,WEAT,6.35
2018-10-04,WEAT,6.38
2018-10-05,WEAT,6.42
2018-10-06,WEAT,6.42
2018-10-07,WEAT,6.42
2018-10-08,WEAT,6.32
2018-10-09,WEAT,6.35
2018-10-10,WEAT,6.29
2018-10-11,WEAT,6.26
2018-10-12,WEAT,6.38
2018-10-13,WEAT,6.38
2018-10-14,WEAT,6.38
2018-10-15,WEAT,6.43
2018-10-16,WEAT,6.43
2018-10-17,WEAT,6.37
2018-10-18,WEAT,6.32
2018-10-19,WEAT,6.3101
2018-10-20,WEAT,6.3101
2018-10-21,WEAT,6.3101
2018-10-22,WEAT,6.26
2018-10-23,WEAT,6.27
2018-10-24,WEAT,6.1801
2018-10-25,WEAT,6.03
2018-10-26,WEAT,6.22
2018-10-27,WEAT,6.22
2018-10-28,WEAT,6.22
2018-10-29,WEAT,6.2275
2018-10-30,WEAT,6.13
2018-10-31,WEAT,6.14
2018-11-01,WEAT,6.2
2018-11-02,WEAT,6.2
2018-11-03,WEAT,6.2
2018-11-04,WEAT,6.2
2018-11-05,WEAT,6.18
2018-11-06,WEAT,6.22
2018-11-07,WEAT,6.19
2018-11-08,WEAT,6.15
2018-11-09,WEAT,6.05
2018-11-10,WEAT,6.05
2018-11-11,WEAT,6.05
2018-11-12,WEAT,6.195
2018-11-13,WEAT,6.11
2018-11-14,WEAT,6.08
2018-11-15,WEAT,6.08
2018-11-16,WEAT,6.08
2018-11-17,WEAT,6.08
2018-11-18,WEAT,6.08
2018-11-19,WEAT,6
2018-11-20,WEAT,6.02
2018-11-21,WEAT,5.9601
2018-11-22,WEAT,5.9601
2018-11-23,WEAT,5.97
2018-11-24,WEAT,5.97
2018-11-25,WEAT,5.97
2018-11-26,WEAT,6.04
2018-11-27,WEAT,5.95
2018-11-28,WEAT,6.01
2018-11-29,WEAT,5.97
2018-11-30,WEAT,6.07
2018-12-01,WEAT,6.07
2018-12-02,WEAT,6.07
2018-12-03,WEAT,6.11
2018-12-04,WEAT,6.11
2018-12-05,WEAT,6.11
2018-12-06,WEAT,6.03
2018-12-07,WEAT,6.22
2018-12-08,WEAT,6.22
2018-12-09,WEAT,6.22
2018-12-10,WEAT,6.16
2018-12-11,WEAT,6.14
2018-12-12,WEAT,6.17
2018-12-13,WEAT,6.26
2018-12-14,WEAT,6.21
2018-12-15,WEAT,6.21
2018-12-16,WEAT,6.21
2018-12-17,WEAT,6.26
2018-12-18,WEAT,6.22
2018-12-19,WEAT,6.13
2018-12-20,WEAT,6.13
2018-12-21,WEAT,6.03
2018-12-22,WEAT,6.03
2018-12-23,WEAT,6.03
2018-12-24,WEAT,6.08
2018-12-25,WEAT,6.08
2018-12-26,WEAT,6.02
2018-12-27,WEAT,6.0278
2018-12-28,WEAT,6.03
2018-12-29,WEAT,6.03
2018-12-30,WEAT,6.03
2018-12-31,WEAT,5.93
2019-01-01,WEAT,5.93
2019-01-02,WEAT,5.98
2019-01-03,WEAT,6.03
2019-01-04,WEAT,6.06
2019-01-05,WEAT,6.06
2019-01-06,WEAT,6.06
2019-01-07,WEAT,6.06
2019-01-08,WEAT,6.09
2019-01-09,WEAT,6.09
2019-01-10,WEAT,6.02
2019-01-11,WEAT,6.08
2019-01-12,WEAT,6.08
2019-01-13,WEAT,6.08
2019-01-14,WEAT,6.04
2019-01-15,WEAT,6
2019-01-16,WEAT,6.01
2019-01-17,WEAT,6.06
2019-01-18,WEAT,6.03
2019-01-19,WEAT,6.03
2019-01-20,WEAT,6.03
2019-01-21,WEAT,6.03
2019-01-22,WEAT,6.12
2019-01-23,WEAT,6.15
2019-01-24,WEAT,6.11
2019-01-25,WEAT,6.1
2019-01-26,WEAT,6.1
2019-01-27,WEAT,6.1
2019-01-28,WEAT,6.1
2019-01-29,WEAT,6.02
2019-01-30,WEAT,6.06
2019-01-31,WEAT,6.0505
2019-02-01,WEAT,6.09
2019-02-02,WEAT,6.09
2019-02-03,WEAT,6.09
2019-02-04,WEAT,6.1005
2019-02-05,WEAT,6.1
2019-02-06,WEAT,6.0819
2019-02-07,WEAT,5.98
2019-02-08,WEAT,5.99
2019-02-09,WEAT,5.99
2019-02-10,WEAT,5.99
2019-02-11,WEAT,6
2019-02-12,WEAT,6
2019-02-13,WEAT,6.03
2019-02-14,WEAT,5.91
2019-02-15,WEAT,5.85
2019-02-16,WEAT,5.85
2019-02-17,WEAT,5.85
2019-02-18,WEAT,5.85
2019-02-19,WEAT,5.71
2019-02-20,WEAT,5.62
2019-02-21,WEAT,5.69
2019-02-22,WEAT,5.68
2019-02-23,WEAT,5.68
2019-02-24,WEAT,5.68
2019-02-25,WEAT,5.4861
2019-02-26,WEAT,5.46
2019-02-27,WEAT,5.45
2019-02-28,WEAT,5.37
2019-03-01,WEAT,5.34
2019-03-02,WEAT,5.34
2019-03-03,WEAT,5.34
2019-03-04,WEAT,5.31
2019-03-05,WEAT,5.4
2019-03-06,WEAT,5.25
2019-03-07,WEAT,5.12
2019-03-08,WEAT,5.13
2019-03-09,WEAT,5.13
2019-03-10,WEAT,5.13
2019-03-11,WEAT,5.03
2019-03-12,WEAT,5.29
2019-03-13,WEAT,5.23
2019-03-14,WEAT,5.28
2019-03-15,WEAT,5.35
2019-03-16,WEAT,5.35
2019-03-17,WEAT,5.35
2019-03-18,WEAT,5.33
2019-03-19,WEAT,5.32
2019-03-20,WEAT,5.3799
2019-03-21,WEAT,5.39
2019-03-22,WEAT,5.39
2019-03-23,WEAT,5.39
2019-03-24,WEAT,5.39
2019-03-25,WEAT,5.44
2019-03-26,WEAT,5.42
2019-03-27,WEAT,5.4321
2019-03-28,WEAT,5.37
2019-03-29,WEAT,5.29
2019-03-30,WEAT,5.29
2019-03-31,WEAT,5.29
2019-04-01,WEAT,5.34
2019-04-02,WEAT,5.34
2019-04-03,WEAT,5.41
2019-04-04,WEAT,5.42
2019-04-05,WEAT,5.37
2019-04-06,WEAT,5.37
2019-04-07,WEAT,5.37
2019-04-08,WEAT,5.37
2019-04-09,WEAT,5.32
2019-04-10,WEAT,5.3
2019-04-11,WEAT,5.34
2019-04-12,WEAT,5.34
2019-04-13,WEAT,5.34
2019-04-14,WEAT,5.34
2019-04-15,WEAT,5.31
2019-04-16,WEAT,5.16
2019-04-17,WEAT,5.16
2019-04-18,WEAT,5.12
2019-04-19,WEAT,5.12
2019-04-20,WEAT,5.12
2019-04-21,WEAT,5.12
2019-04-22,WEAT,5.06
2019-04-23,WEAT,5.08
2019-04-24,WEAT,5.02
2019-04-25,WEAT,5.04
2019-04-26,WEAT,5.08
2019-04-27,WEAT,5.08
2019-04-28,WEAT,5.08
2019-04-29,WEAT,4.99
2019-04-30,WEAT,4.94
2019-05-01,WEAT,5.01
2019-05-02,WEAT,5.1
2019-05-03,WEAT,5.01
2019-05-04,WEAT,5.01
2019-05-05,WEAT,5.01
2019-05-06,WEAT,5.01
2019-05-07,WEAT,5.04
2019-05-08,WEAT,5.02
2019-05-09,WEAT,4.935
2019-05-10,WEAT,4.88
2019-05-11,WEAT,4.88
2019-05-12,WEAT,4.88
2019-05-13,WEAT,4.98
2019-05-14,WEAT,5.13
2019-05-15,WEAT,5.1
2019-05-16,WEAT,5.28
2019-05-17,WEAT,5.23
2019-05-18,WEAT,5.23
2019-05-19,WEAT,5.23
2019-05-20,WEAT,5.39
2019-05-21,WEAT,5.32
2019-05-22,WEAT,5.3
2019-05-23,WEAT,5.29
2019-05-24,WEAT,5.49
2019-05-25,WEAT,5.49
2019-05-26,WEAT,5.49
2019-05-27,WEAT,5.49
2019-05-28,WEAT,5.62
2019-05-29,WEAT,5.49
2019-05-30,WEAT,5.74
2019-05-31,WEAT,5.635
2019-06-01,WEAT,5.635
2019-06-02,WEAT,5.635
2019-06-03,WEAT,5.78
2019-06-04,WEAT,5.67
2019-06-05,WEAT,5.53
2019-06-06,WEAT,5.69
2019-06-07,WEAT,5.62
2019-06-08,WEAT,5.62
2019-06-09,WEAT,5.62
2019-06-10,WEAT,5.63
2019-06-11,WEAT,5.72
2019-06-12,WEAT,5.82
2019-06-13,WEAT,5.88
2019-06-14,WEAT,5.91
2019-06-15,WEAT,5.91
2019-06-16,WEAT,5.91
2019-06-17,WEAT,5.93
2019-06-18,WEAT,5.84
2019-06-19,WEAT,5.74
2019-06-20,WEAT,5.79
2019-06-21,WEAT,5.79
2019-06-22,WEAT,5.79
2019-06-23,WEAT,5.79
2019-06-24,WEAT,5.91
2019-06-25,WEAT,5.88
2019-06-26,WEAT,5.94
2019-06-27,WEAT,5.92
2019-06-28,WEAT,5.73
2019-06-29,WEAT,5.73
2019-06-30,WEAT,5.73
2019-07-01,WEAT,5.65
2019-07-02,WEAT,5.56
2019-07-03,WEAT,5.67
2019-07-04,WEAT,5.67
2019-07-05,WEAT,5.655
2019-07-06,WEAT,5.655
2019-07-07,WEAT,5.655
2019-07-08,WEAT,5.62
2019-07-09,WEAT,5.54
2019-07-10,WEAT,5.56
2019-07-11,WEAT,5.72
2019-07-12,WEAT,5.74
2019-07-13,WEAT,5.74
2019-07-14,WEAT,5.74
2019-07-15,WEAT,5.6148
2019-07-16,WEAT,5.58
2019-07-17,WEAT,5.54
2019-07-18,WEAT,5.43
2019-07-19,WEAT,5.53
2019-07-20,WEAT,5.53
2019-07-21,WEAT,5.53
2019-07-22,WEAT,5.38
2019-07-23,WEAT,5.375
2019-07-24,WEAT,5.44
2019-07-25,WEAT,5.465
2019-07-26,WEAT,5.42
2019-07-27,WEAT,5.42
2019-07-28,WEAT,5.42
2019-07-29,WEAT,5.46
2019-07-30,WEAT,5.41
2019-07-31,WEAT,5.31
2019-08-01,WEAT,5.23
2019-08-02,WEAT,5.295
2019-08-03,WEAT,5.295
2019-08-04,WEAT,5.295
2019-08-05,WEAT,5.325
2019-08-06,WEAT,5.24
2019-08-07,WEAT,5.305
2019-08-08,WEAT,5.37
2019-08-09,WEAT,5.39
2019-08-10,WEAT,5.39
2019-08-11,WEAT,5.39
2019-08-12,WEAT,5.13
2019-08-13,WEAT,5.13
2019-08-14,WEAT,5.16
2019-08-15,WEAT,5.11
2019-08-16,WEAT,5.11
2019-08-17,WEAT,5.11
2019-08-18,WEAT,5.11
2019-08-19,WEAT,5.085
2019-08-20,WEAT,5.03
2019-08-21,WEAT,5.03
2019-08-22,WEAT,5.05
2019-08-23,WEAT,5.12
2019-08-24,WEAT,5.12
2019-08-25,WEAT,5.12
2019-08-26,WEAT,5.095
2019-08-27,WEAT,5.09
2019-08-28,WEAT,5.08
2019-08-29,WEAT,5.05
2019-08-30,WEAT,4.96
2019-08-31,WEAT,4.96
2019-09-01,WEAT,4.96
2019-09-02,WEAT,4.96
2019-09-03,WEAT,4.9
2019-09-04,WEAT,4.96
2019-09-05,WEAT,5.02
2019-09-06,WEAT,4.98
2019-09-07,WEAT,4.98
2019-09-08,WEAT,4.98
2019-09-09,WEAT,5.07
2019-09-10,WEAT,5.17
2019-09-11,WEAT,5.12
2019-09-12,WEAT,5.18
2019-09-13,WEAT,5.18
2019-09-14,WEAT,5.18
2019-09-15,WEAT,5.18
2019-09-16,WEAT,5.22
2019-09-17,WEAT,5.2
2019-09-18,WEAT,5.24
2019-09-19,WEAT,5.21
2019-09-20,WEAT,5.2
2019-09-21,WEAT,5.2
2019-09-22,WEAT,5.2
2019-09-23,WEAT,5.17
2019-09-24,WEAT,5.17
2019-09-25,WEAT,5.1221
2019-09-26,WEAT,5.205
2019-09-27,WEAT,5.215
2019-09-28,WEAT,5.215
2019-09-29,WEAT,5.215
2019-09-30,WEAT,5.3
2019-10-01,WEAT,5.32
2019-10-02,WEAT,5.24
2019-10-03,WEAT,5.25
2019-10-04,WEAT,5.27
2019-10-05,WEAT,5.27
2019-10-06,WEAT,5.27
2019-10-07,WEAT,5.27
2019-10-08,WEAT,5.36
2019-10-09,WEAT,5.38
2019-10-10,WEAT,5.27
2019-10-11,WEAT,5.43
2019-10-12,WEAT,5.43
2019-10-13,WEAT,5.43
2019-10-14,WEAT,5.46
2019-10-15,WEAT,5.415
2019-10-16,WEAT,5.45
2019-10-17,WEAT,5.56
2019-10-18,WEAT,5.63
2019-10-19,WEAT,5.63
2019-10-20,WEAT,5.63
2019-10-21,WEAT,5.58
2019-10-22,WEAT,5.52
2019-10-23,WEAT,5.54
2019-10-24,WEAT,5.51
2019-10-25,WEAT,5.52
2019-10-26,WEAT,5.52
2019-10-27,WEAT,5.52
2019-10-28,WEAT,5.48
2019-10-29,WEAT,5.46
2019-10-30,WEAT,5.44
2019-10-31,WEAT,5.43
2019-11-01,WEAT,5.49
2019-11-02,WEAT,5.49
2019-11-03,WEAT,5.49
2019-11-04,WEAT,5.45
2019-11-05,WEAT,5.5
2019-11-06,WEAT,5.51
2019-11-07,WEAT,5.46
2019-11-08,WEAT,5.42
2019-11-09,WEAT,5.42
2019-11-10,WEAT,5.42
2019-11-11,WEAT,5.4
2019-11-12,WEAT,5.52
2019-11-13,WEAT,5.42
2019-11-14,WEAT,5.39
2019-11-15,WEAT,5.34
2019-11-16,WEAT,5.34
2019-11-17,WEAT,5.34
2019-11-18,WEAT,5.37
2019-11-19,WEAT,5.42
2019-11-20,WEAT,5.45
2019-11-21,WEAT,5.385
2019-11-22,WEAT,5.455
2019-11-23,WEAT,5.455
2019-11-24,WEAT,5.455
2019-11-25,WEAT,5.58
2019-11-26,WEAT,5.56
2019-11-27,WEAT,5.53
2019-11-28,WEAT,5.53
2019-11-29,WEAT,5.668
2019-11-30,WEAT,5.668
2019-12-01,WEAT,5.668
2019-12-02,WEAT,5.63
2019-12-03,WEAT,5.525
2019-12-04,WEAT,5.54
2019-12-05,WEAT,5.5
2019-12-06,WEAT,5.51
2019-12-07,WEAT,5.51
2019-12-08,WEAT,5.51
2019-12-09,WEAT,5.49
2019-12-10,WEAT,5.505
2019-12-11,WEAT,5.45
2019-12-12,WEAT,5.55
2019-12-13,WEAT,5.5849
2019-12-14,WEAT,5.5849
2019-12-15,WEAT,5.5849
2019-12-16,WEAT,5.73
2019-12-17,WEAT,5.78
2019-12-18,WEAT,5.7316
2019-12-19,WEAT,5.71
2019-12-20,WEAT,5.7
2019-12-21,WEAT,5.7
2019-12-22,WEAT,5.7
2019-12-23,WEAT,5.67
2019-12-24,WEAT,5.68
2019-12-25,WEAT,5.68
2019-12-26,WEAT,5.76
2019-12-27,WEAT,5.82
2019-12-28,WEAT,5.82
2019-12-29,WEAT,5.82
2019-12-30,WEAT,5.8
2019-12-31,WEAT,5.85
2020-01-01,WEAT,5.85
2020-01-02,WEAT,5.86
2020-01-03,WEAT,5.81
2020-01-04,WEAT,5.81
2020-01-05,WEAT,5.81
